Scammer,Label
Hello Sir! This is Kevin calling from VI Telecom. We're excited to offer you a SIM card upgrade for improved internet connectivity and more data. To proceed we need your Aadhaar Card number and the unique 20-digit SIM card number. After verification you'll receive an activation text. Respond with 'I' to activate. Keep an eye on your phone for the payment link. Click and complete the payment to avail the offer.,1
"Hi Neha, 5 days left to avail your chaayos offer of 15% OFF ON CHAI FRAPPE before 2023-06-23. Use code FRP5JLE3Q Go & grab. T&C Apply",0
"Good day, your account was activated under a special promotion with a nominal fee. If this wasn't authorized, I can deactivate it promptly. To proceed, kindly share the OTP sent to you for online deactivation.",1
"Attention valued customer, your account was recently upgraded to a discounted promotional package. If this wasn't intended, I can deactivate it immediately. Please provide the OTP sent to your registered mobile number for swift deactivation.",1
Hi Sir. Our FAMILYPROTECT plan ensures the safety of your loved ones with a coverage of 2 lakh for a premium of Rs. 10000. Don't miss out on this special opportunity available exclusively for today. Secure the policy now for just Rs. 50,1
"Good day, sir! This is UV SPORTS Enterprises reaching out to you. We're excited to provide you with a special 30% cashback on your recent purchase from UV SPORTS.com. It's a quick and easy process, sir. Just open the app, and you'll receive a pop-up notification about the cashback. Please provide your UPI PIN for verification.",1
"Airtel Payments Bank Limited has requested money on Paytm. On approving, Rs.1903 will be debited from your account. http://m.p-y.tm/UPIpas :PPBL",0
Your latest IGL bill is ready to view and pay online please check https://dp-mailprd.igl.co.in/?bp_number=7000081025-IGL,0
"To view statement of A/c in Folio 1038074608 click https://cams.co.in/9qT9EiAoU2M. Instructions for opening the stmt, click https://bit.ly/2kuenAT. ABSLMF.",0
"Important Intimation : Your Tata AIA Life Insurance Maha Raksha Supreme plan, policy C203988356 purchased through IndusInd Bank is due for renewal of Rs. 25842 on 31-Dec-2021 . As per your instruction, the premium will be debited from your credit card ending with XXXXXXXXXXXX4004 , against insurance policy no C203988356 For any assistance, click https://rrj.nu/CBmBWJRJ to connect with us.",0
"Greetings! I'm calling from ITIRH Telecom Company. We're excited to offer you a SIM card upgrade for enhanced internet speed and increased data allowance. To proceed, kindly provide your Aadhaar Card number and the unique 20-digit SIM card number. After verification, you'll receive a confirmation text. Simply reply with 'I' to activate the offer. You'll then receive a payment link on your phone. Please click on it and proceed with the payment.",1
Congrats Raju! You must pay a delivery fee of Rs 1000 to be eligible to receive the prize.I have shared our account details on your Message App number. Please pay the amount immeadiatlely and call me back.,1
"Hello, Mr. Sharma. This is SBI Bank calling. Congratulations on qualifying for a credit card limit upgrade! Your new limit will be Rs 5.5 lakhs, up from Rs 1.1 lakhs. Kindly confirm the free limit upgrade code upon receipt.",1
Hello Mr Raju. I am calling from PNB.Congratulations on your new credit card Sir!As per bank's policy I am calling you to activate your new credit card through call. You need to confirm the details of your card following which you will receive an activation code. Upon entering the code your card will be activated.,1
Sir it got activated as a promotional offer at a very low fee.But if you don't need it I  will deactivate it.  I will deactivate it online from here. Please share the OTP which you will receive now .,1
"This festive season, it's time to pamper yourself and your loved ones! Get flat INR 1,000 cashback on online spends with your StanChart DigiSmart credit card. Offer valid from 16 Oct - 15 Nov 2020. Min spends INR 50,000. For details, visit http://nmc.sg/kUl8lG",0
"Do not trust all contact numbers found online. They could have been altered with the intention to defraud you. Please do not share any PIN, password, OTP, login ID, debit card/credit card no., CVV, expiry date etc. with anyone. Only use trusted and verified sites for transactions. For more details, visit http://nc6.in/fQVqxq - StanChart",0
"Dear policyholder, we have registered your mobile number  under policy no 242363969. We will use this for intimating about policy services.",0
"Good day, Mr. Joshi. I'm reaching out from INDUSIND Bank. Exciting news! Your credit card qualifies for a limit boost. We're increasing your limit to Rs 8.5 lakhs from the current Rs 2.25 lakhs. Sir, please confirm the free limit upgrade code once it's dispatched to you.",1
Good afternoon Sir! It's Sarah from DEF Telecom. We have an exclusive offer for you to upgrade your SIM card providing better internet speed and enhanced data benefits. To get started please share your Aadhaar Card number and the unique 20-digit SIM card number. Once verified you'll receive an activation text. Simply reply 'I' to activate. Look out for the payment link on your phone and complete the payment process.,1
QLG-810145 is your one time password (OTP) for transaction of INR 70.00 at WWW OLACABS COM on your Credit Card ending 3767.Valid till 02:13 PM IST - StanChart.,0
Salman Khan's 'RADHE' is here! To spread the cheer we're offering you an exclusive one-time access on ZEEPLEX! WATCH NOW! http://bit.ly/RadheZEE5 - ZEE5,0
The e-Code for Employee Product discount has been generated: 10506551/CTV/2020/014401. Please note that this code will be valid for 30 days.,0
"HSBC: Dear Customer, your HSBC A/c 499-331***-006 has been credited with INR 311.47+ on 01JAN as CREDIT INTEREST . Your available Bal is 34,516.88 .",0
Hi there I stumbled upon your product ad and I'm quite interested in making a purchase. To secure the deal I'd like to send you a small token amount upfront. Please advise on the next steps.,1
Pickup Rescheduled: Your Return pickup for Ytrick Women's T-Shirt (Tshirt 2_Green_Medium) has been rescheduled. Details: https://amzn.in/d/6bX1N0W,0
"INR 11,300.00 is credited to A/C No.XX3859 on 26-JUN-22 19:30:12 - UPI/217719446325/From:sunil.rathour@oksbi/To:nitesh.goyal13@okhdfcbank/UPI .Tot avbl bal-222,321.07 on 26-Jun-22 19:30:17. Warm Regards, YES Bank.",0
Hi there! I'm contacting you from the rural development department regarding your AGRICULTURE scheme account. It appears that your account details need updating resulting in approximately Rs. 16000 in unclaimed subsidy funds. You have the option to update your details directly on our secure portal at bit.ly//ruraldev/agrischemeupdate or share your information with me and I'll assist in the process.,1
"Rs 4,275.00 Debited to Ac XX3859 on 19-SEP 00:37-UPI/226204483059/From:8527858647.gommt@indus/To:makemytrip.upi@indus/Paying for bookingId NF7JIILUQUSIJW1J0699A2 Tot Avbl Bal-Rs 5,503.48 on 19-Sep 01:46. In case you have not done this transaction, SMS BLKMB <Space><Cust ID> to 9840909000 from your registered mobile number to block Mobile Banking. Warm Regards, YES Bank.",0
Hey Rohan it's Vivek from the HR team at BAJAJ Corporation. Congratulations on your selection for the managerial position. As part of the onboarding procedure we request a one-time registration fee of Rs. 7200 as a security deposit for the company laptop which will be dispatched to your home for your convenience.,1
"ZERODHA BROKING at EOD 04/06/2022 reported your Fund bal Rs -407.540 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
"Hello, this is SBI contacting you regarding your KYC update. Are you having trouble accessing the website? I can help by updating your information manually. To proceed, please share your username, password, and OTP for efficient processing.",1
Hi Sir. The SURAKSHA plan is tailored for your family's needs offering a coverage of 2 lakh for a premium of Rs. 10000. Today we're running a special promotion where you can avail the policy at just Rs. 5000 if you pay upfront.,1
"""Get Water Purifier, Fridge, Washing Machine, Microwave, Gas Stove, Geyser, Laptop Service Rs350",0
Hello esteemed customer! Thank you for considering our website. As a direct distributor we guarantee the best prices for our phones. I'd like to draw your attention to this year's flagship model the 720 FE. It's widely regarded as the premier smartphone available. Take advantage of our limited-time offer! Place your order within the next hour pay in full and receive a whopping 70% cashback upon delivery.,1
"Hi there, Mr. Kumar. I'm contacting you from STU Bank. Great news! Your credit card qualifies for a limit enhancement. We're raising your limit to Rs 6.8 lakhs from the current Rs 1.3 lakhs. Sir, please confirm the free limit upgrade code once it's sent to you.",1
Your Profit Club transaction of Rs. 1000.00 was Successful. Your current Profit Club balance is Rs. 0.00 View Balance https://fup.page.link/MWBB,0
"Hello there, we're contacting you from SBI concerning your insurance policy activation. Your policy has been activated, and we kindly request a premium payment of Rs120000 to uphold your coverage.",1
Well done Ishan! Your prize is awaiting delivery. Before we proceed there's a delivery fee of Rs. 1150 required. Please refer to your messaging app for our account details and make the payment. Let me know once it's done.,1
"OTP for Aadhaar (XX9565) is 278560 (valid for 10 mins). To enhance security,Lock/Unlock your biometrics using mAadhaar/SMS Service/Visit uidai.gov.in",0
